0,1,2,3,4,y
0.30779810994467893,0.5085823338912788,0.16168208281256247,0.9369517694540456,0.12226992109133716,16.99206668316905
0.4436211447465275,0.2138466198161073,0.4762572185875438,0.34427154842509167,0.29516073643726626,7.866199413053302
0.47075231796839634,0.9085390428371651,0.2849350189453663,0.17458838866281223,0.24091635392904953,13.618653063868285
0.8399444465506042,0.34773862931779587,0.601019824192071,0.1836589856430323,0.22917542676988534,11.128020303884623
0.5816459963173446,0.08004524259412116,0.9241073276424208,0.9495901240486223,0.9907373426805701,19.50438126127296
0.5554515196118689,0.6409004433290922,0.839545833343946,0.8218480839970741,0.5350380371106135,22.193401657242177
0.4157108945682251,0.2962457325358008,0.3074037826541205,0.513782362160994,0.24838089926933682,10.894743804784522
0.915317939735476,0.14249770362350134,0.3188188159360257,0.6791024362983225,0.698103486546908,14.921967612086528
0.4284283464423496,0.7677710197225505,0.48331239016646754,0.864159858843025,0.47650212911264034,19.620017280799914
0.25433151902295426,0.13985828739028616,0.462867828585116,0.022540152710306738,0.10471542277975965,1.8917064551932157
0.34200170144349595,0.41990679258292796,0.14760765523169894,0.7642487902369122,0.0612853598714207,14.792623813426156
0.6587078941605319,0.4558893834657892,0.21372604532467276,0.05613296195980333,0.08475676743568472,10.71983702588333
0.199543009395882,0.9940918259615565,0.4970740032479185,0.887372307886926,0.8672962524881974,19.04657193813778
0.8756970614012854,0.33938227559328116,0.856665964662538,0.3820589582132081,0.14588415970394297,15.132302302282099
0.13621417576718875,0.32012900271406985,0.8160102685246653,0.2670916614299117,0.7159282150413546,9.6134529011366
0.036490442365253006,0.878536218925614,0.04034444159901596,0.3886552272727194,0.10138397958266199,9.624572351860357
0.4648197463963849,0.2039202418936985,0.355640567538959,0.9702002980280918,0.0183486388664017,13.144520532197173
0.896287393503761,0.19408175078040846,0.2729557312344778,0.5366541718717819,0.3744223053562622,13.466547944701391
0.5690161191106677,0.7025785989596989,0.3417160353053218,0.9701945380416275,0.0054717007289685204,19.738793144478226
0.8304329065931623,0.7893869402569686,0.09685567396936612,0.7364888824037809,0.10650664666762011,19.97773918939305
0.8451286838086988,0.14002407371288417,0.2288746430187223,0.6673098300147909,0.9222863342241824,16.387368622496073
0.09002368577425557,0.7909303017902739,0.1870848016546638,0.5117204727985764,0.025417021800892226,9.420891671713914
0.019288504589095035,0.0336461563397179,0.3444266500934068,0.548958555763879,0.8896082457499044,10.44207655124001
0.4730399451597196,0.7947967325517502,0.9584807508210146,0.38033375226661403,0.25332334003043055,18.52446748764393
0.6632397681081152,0.5211644956017206,0.027892434031564384,0.1170877775741509,0.4585864047755044,16.768816821490493
0.03956115186544229,0.5643181508635766,0.05275874914865675,0.7373924439445421,0.18348046123522455,12.99260955351549
0.6208948454257467,0.38570961611580334,0.9118010653473776,0.7954292127414352,0.8210574707805827,22.28485238358385
0.9927715313173504,0.829307780124992,0.5633529205925567,0.5384424664246072,0.7118332038060096,14.29395924858853
0.4651001066481769,0.721552242470745,0.06194350215514588,0.9009982396353462,0.35566278221148584,23.32171239893008
0.23163231967141995,0.9647196382788229,0.8273073319001996,0.6985918085413819,0.5773719925508598,18.473001557228876
0.39567651228652234,0.5052219066039224,0.36612563518318364,0.9376289364660773,0.6217215191521759,18.718767424096683
0.7834802851247707,0.6561768704726813,0.6932284922527372,0.881842792536865,0.7696277432241803,23.4035000858996
0.6464450419188554,0.410990655578482,0.6301425172746313,0.31238299890007093,0.5141439486703976,13.444023313509232
0.3307025263355735,0.7140511088697175,0.5383064788881012,0.9786133958833318,0.26617131443361386,17.902874827484045
